text,jokeRateCount
"En una playa rescatan a una persona que se había ahogado. Llega rápidamente un hombre, se agacha y empieza a hacerle el boca a boca; en cada aspiración sacaba agua. Pasa rato y sigue sacándole agua. Una persona que estaba al lado, que está viendo toda la escena, le dice: - ¡Oye, como no le saques el culo del agua vas a secar el mar!.",0
"Estaba en un restaurante y mientras iba al baño, vi como otra persona tomaba el mismo camino que yo. Al entrar al baño, observé cómo ocupaba uno de los dos cubículos, que eran de esos que no llegan hasta el techo. Yo, lógicamente, entré en el otro. De repente, oigo que me dicen: - ¡Hola! Yo seguí callado, pero el tipo vuelve a decir: - ¡Hola!. ¿Me escuchas? Yo, para no parecer mal educado, contesté: - ¡Hola! Y el tipo pregunta: - ¿Cómo estás? A lo que contesté: - Bien, gracias, un poco cansado. Y el tipo dice: - ¿Qué haces? Yo ya estaba intrigado, pensé, siempre hay gente muy rara en este mundo, y contesté: - ¿Y qué voy a estar haciendo?. Lo mismo que tú, ¡Cagando! Inmediatamente oigo: - ¡Mi vida, te llamo después porque tengo a un imbécil al lado, que está contestando a todas mis preguntas!",0
"Este era un señor muy borracho, que ya se le había hecho costumbre llegar a su casa borrachísimo, su mujer muy enfadada le pone una trampa, se disfraza de satanás y se esconde detrás de un sillón para asustarlo. El tipo llega, se sienta en el sillón, su mujer sale y empieza a dar de gritos, el sin inmutarse le contesta: - ¡No me asustas, estoy casado con tu hermana!",0
"Un padre y un hijo leperos. - Papá, ¿qué está más lejos... Córdoba o la luna? -¿Tú ves Córdoba desde aquí, 'tontolaba'?",0
"- Yo antes era una persona vanidosa e insoportable. - ¿Ahora ya no? - No, ahora soy perfecto.",0
"Un niño que llega a su casa y la dice a la madre: - ¡Mamá, mamá, en la escuela me dicen peludo! Y dice la madre muy asustada: - ¡Manolo manolo, ven corre que el perro habla!",0
"Era el examen final de inglés en la facultad. Como muchos de los exámenes universitarios, su principal objetivo era eliminar a los nuevos estudiantes. El examen duraba dos horas y cada estudiante recibió su correspondiente hoja de examen con las preguntas. El profesor era muy recto y severo, catedrático a la antigua usanza, y le dijo a toda la clase que si el examen no estaba sobre su mesa después de dos horas exactamente, no se aceptaría, y el estudiante sería suspendido.  Media hora después de empezar el examen, un estudiante entró por la puerta y le pidió una hoja de examen al profesor: - No va a tener tiempo usted para terminarlo, dijo el profesor al dársela.  - Si que lo terminaré, contestó el estudiante. Se sentó y empezó a escribir. Después de dos horas, el profesor pidió los exámenes, y todos los estudiantes, en ordenada fila, los entregaron. Todos menos el que había llegado tarde, que continuó escribiendo como si nada pasase. Después de otra media hora, este último estudiante se acercó a la mesa donde se encontraba el profesor sentado leyendo un libro. En el instante en que intentó poner su examen encima del montón, dijo el profesor al alumno: - Ni lo intente. No puedo aceptar eso. Ha terminado tarde. El estudiante lo miró furioso e incrédulo. - ¿Sabe quién soy? -le preguntó-. - No, no tengo ni la menor idea -contestó el profesor en tono de voz sarcástico-. - ¿Sabe quién soy? -preguntó nuevamente el estudiante, apuntándose a su propio pecho con su dedo, y acercándose de manera intimidante-. - No, y no me importa en absoluto -contestó el profesor con un aire de superioridad- En ese momento, el estudiante cogió rápidamente su examen y lo metió en medio del montón, entre todos los demás. - ¡Eso es perfecto! -exclamó-. Y se marchó.",0
"Un recién casado se va con los amigotes de copas. El hombre le promete a la mujer que estará de regreso antes de la medianoche pero, como suele pasar, la fiesta se extiende, el tío se agarra un pedo de la leche y le dan las tres de la madrugada entrando por la puerta de su casa. Justo en ese momento, el reloj da tres campanadas y el tipo, temiendo que su mujer se despierte, imita las campanadas dang, dang... nueve veces más para que piense que son las doce de la noche. - Oye, me ha salido que te cagas, seguro que ni se ha enterado y se mete en la cama. A la mañana siguiente, la mujer le pregunta que a qué hora llegó. El le responde: - A la medianoche, mi amor. - Ya, ya. Oye Pepe, creo que vamos a tener que comprar otro reloj. - ¿Cómo que otro reloj? - Si, es que este debe estar roto ¿Sabes?. - ¡Pero si da la hora perfectamente! - ¡Y tan perfectamente! Anoche dio tres campanadas, hizo una pausa, dio otras 4 campanadas, se aclaró la voz con un carraspeo, dio 3 campanadas más, se tiró un pedo, dio las dos últimas y se descojonó de risa.",0
"Jo tío, ayer me puse las lentillas al revés y me vi a mi mismo con profundidad.",0
"Una pareja se disfraza para asistir a una fiesta. A última hora una migraña indispone a la mujer, por lo que se va el sólo. Mas tarde se le pasa el dolor de cabeza, a la mujer, y decide ir a la fiesta y de paso controlar como se divierte su marido.  Observa que se liga a toda moza que encuentra, incluida ella. Ella finge no conocerle y se pasan una noche de cine. A la mañana siguiente ella le pregunta con cierta ironía: - ¿Qué tal la fiesta de ayer? - Pues mira, la verdad, sabes que sin ti no me lo paso bien y he estado toda la noche jugando al mus con los amigos, pero el que me han dicho que se lo pasó de miedo fue Pedro, que como yo no fui, le preste mi disfraz.",0
"- Que niño tan feo - Es mi hija... - Ah! no sabía que fueras padre. - Soy madre... - Ah! si! es verdad, si te vi embarazada. - Es adoptada - Mejor me voy",0
"–Cariño, ¿me engañas con otra? –Vale.",0
–¿¿¿Qué queremos??? –¡¡¡Quitar el autocorrector al movil!!! –¿¿¿Cuándo lo queremos??? –¡Ahorca! –¡Ahorro! –¡Aborda! –¡Albora!,0
"– Cariño, está lloviendo y sigues siendo una tonta. – ¿Qué? – Me dijiste que con el tiempo cambiarias...",0
"La vida es como un moco: intragable, dura y a veces no te deja respirar.",0
"Un tipo fue a visitar a su amigo y vecino japonés que había sido víctima de un grave accidente automovilístico. Estaba en la UCI. Al llegar encontró al nipón todo entubado. Un tubo por aquí, un tubo por allá… Cables por todas partes. Se quedó allí parado, en silencio, al lado de la cama del amigo de ojitos rasgados, que se hallaba sereno y reposando con todas aquellas mangueras conectadas a su frágil cuerpo. De repente, en un momento dado, el japonés despierta y con los ojos casi fuera de órbita, grita:  - ¡ SAKARO AOTA NAKAMY ANYOBA, SUSHI MASHUTA! Dicho esto, suspiró y pasó a mejor vida.  Las últimas palabras de su amigo muerto, quedaron grabadas en la mente de nuestro protagonista. En el funeral del japonés, el individuo en cuestión se aproximó a la madre y a la viuda y les dijo abrazándolas:  - Señora Fumiko y señora Shakita, nuestro querido Fuyiro, segundos antes de su fallecimiento, me dijo estas palabras que no consigo olvidar:  ' ¡ SAKARO AOTA NAKAMY ANYOBA, SUSHI MASHUTA!'   Y no sé qué quieren decir. La madre de Fuyiro se desmayó casi al instante, y la viuda miró asustada al vecino. El tipo insiste:  - ¿Qué quieren decir esas palabras, señora Shakita. La viuda lo miró con rabia y respondió: - '¡NO PISES LA MANGUERA DEL OXÍGENO, ANIMAL!'",0
"Llega un borracho a las 3:00 de la madrugada a su casa, mete la llave despacio sin hacer ruido para no despertar a su mujer. Pero la mujer lo estaba esperando y cuando abrió la puerta enciende la luz. El borracho al verse descubierto le dice: - Qué!. - Qué de qué!. - Qué de qué o qué.! - Qué de qué o qué de qué!. - Qué de qué o qué de qué o qué!. - Qué de qué o qué de qué o qué por qué!. - Qué de qué o qué de qué o qué por qué pues qué!  - ¿Dónde andabas? - No, no, no me cambies la conversación.'",0
-No te das cuenta pero ¡TE TENGO EN EL BOTE! -¡Deja de decir gilipolleces y REMA! ¡Subnormal!,0
"-¿Me das un trozo pequeño de pastel? Pero así, súper chiquitito, que estoy a dieta. -¿Así? ¿como los otros siete?.  -Sí, porfa",0
"-Me siento solo. -Yo también, sentarse es fácil.",0
-¿Es grave Doctor? -¿Ha oído ese refrán que dice que lo que no mata engorda? -Sí. -Pues ha debido comer alguna cosa que no engorda.,0
Tengo tres llamadas perdidas de mi oftalmólogo. El de ver me llama...,0
"-Camarero, ponga una de calamares a la rumana. -Perdón, señor, será a la romana. -Irina, cariño, dile al gilipollas éste de dónde eres...",0
"- ¿Me pone un zumo de piña? - ¿Natural…? - De Pontevedra, pero no creo que eso importe mucho...",0
"- ¿De qué signo es tu mujer? - Debe ser de exclamación, porque se pasa el día gritándome...",0
- Capital de España? - La mayor parte en Suiza.,0
"-Papi, ¡feliz día del abuelo!  -Ay hijita pero no tengo ningún nieto.  -¡SORPRESAAA!",0
"- Doctor, ¡ya no aguanto más! A pesar de todos mis esfuerzos, mi marido no me considera. Desde que nos casamos, él sólo habla de su mamá, mamá, mamá.....  ¡es como si yo no existiese!    El psicólogo le pregunta si ya probó con hacer una cena especial.   - Sí, pero no ayudó nada.   - Tengo una idea, señora  -dice el psicólogo.   - Si hay un lugar donde su suegra no puede rivalizar con usted, es en la cama. Esta Noche usted se viste con un vaporoso negligé y camisón negro de encaje, todo transparente. Además póngase medias de encaje, un mini tanga y liguero negro, el color negro es muy sexy y excitante, maquíllese, use altos tacones de pulsera, negros obviamente, además cambie las sábanas; coloque sábanas de seda, con ese ambiente seguro que no resiste. Si puede coloque unas velas en lugar de luz eléctrica.     La despampanante joven siguió todo el plan al pie de la letra, sin olvidar ningún detalle. Sentía un leve rubor en todo su cuerpo al preparase para su esposo.    La verdad es que ella misma nunca se había sentido tan sexy, provocadora y voluptuosa, al mirarse de cuerpo completo en el espejo, sintió deseos por ella misma, de tan sexy que se veía.    Al llegar el marido adopta una postura provocativa; él entra a la habitación, la ve y gritando pregunta con cara de desesperación:  - ¿Por qué estás toda de negro? ¿Le pasó algo a mi mamááá?",0
-Como se dice en chino marinero pobre? -Chin chu lancha.,0
"Hay un montón de manzanas en un árbol y de repente una se cae. Todas las de arriba empiezan a reírse y a burlarse de la que se ha caído y ésta responde: - No os riáis, ¡Inmaduras!",0
"Un hombre baja de su coche y se acerca al criador de cerdos: - ¿Qué le da de comer a sus cerdos? - Pues yo le doy las sobras de la comida, basurillas y otras inmundicias que encuentro por ahí. - ¡Oiga, que se ha creído, debe pagar una multa de 1 millón de euros por tratar mal a los animales! El criador se queda todo fastidiado y, al pasar un tiempo, llega otra persona que le pregunta lo mismo, y esta vez dice: - Yo les doy salmón ahumado, entrecot a la pimienta y un postre de helado y pasas. - ¡Oiga! ¡Soy de la Intermon Oxfam, no sabe que hay hambre en el mundo ¿o qué?, debe pagar una multa de 1 millón por derrochar comida! El criador ya no sabe que hacer, pasa el tiempo, llega otro tipo y le pregunta otra vez qué comida le da a los cerdos, y dice: - ¡Mire, yo les doy 50 € a cada uno y que se compren lo que quieran!",0
"Dos amigas hablando:  - María, ¿qué me das por mi marido?  - Nada.  - ¡Trato hecho!",0
Primer acto: Un peo volando por Londres. Segundo acto: El mismo peo volando por Berlín. Tercer acto: El mismo peo volando por París. ¿Cómo se llama la película? El europeo.,0
"- Papá, ¿soy adoptado?  - ¿Tú crees que te habríamos elegido a ti?",0
"- Cariño, se te ve el sujetador.  - Eso no es malo. Hay quien lo enseña adrede.  - Lo que tú digas, pero así no salgo contigo a la calle, Juanjo.",0
"-Papá, ¿recuerdas que para el iPhone 5 vendí tu coche?  -Si.  -Pues ha salido el IPhone 6.  -¡A casa!  -De eso quería hablarte.",0
"- Perdone, ¿me dice la contraseña del wifi?  - Oiga, que esto es en un funeral.  - ¿Todas en minúscula?",0
"-Todos los hombres sois igual de superficiales.  -Yo no.  -Ya, pero tú estás gordo.",0
"-Rubia, preciosa, qué tiene que hacer un chico como yo para conseguir tu móvil?  -Pues yo lo conseguí por puntos, 18 meses de permanencia.",0
"- Doctor, a veces oigo voces.  - ¿Es usted sordo?  - No.  - Asunto aclarado.",0
"Hacer feliz a una mujer es fácil... Sólo se necesita ser...  1) Amigo  2) Compañero  3) Amante  4) Hermano  5) Padre  6) Maestro  7) Educador  8) Cocinero  9) Mecánico  10) Plomero  11) Decorador de interiores  12) Estilista  13) Electricista  14) Sexólogo  15) Ginecólogo  16) Psicólogo  17) Psiquiatra  18) Terapeuta  19) Audaz  20) Simpático  21) Atlético  22) Cariñoso  23) Atento  24) Caballeroso  25) Inteligente  26) Imaginativo  27) Creativo  28) Dulce  29) Fuerte  30) Comprensivo  31) Tolerante  32) Prudente  33) Ambicioso  34) Capaz  35) Valiente  36) Decidido  37) Confiable  38) Respetuoso  39) Apasionado  40) No ser celoso, pero tampoco desinteresado.  41) Llevarse bien con su familia, pero no dedicarles más tiempo que a ella.  42) Darle su espacio, pero mostrarse preocupado por dónde estuvo.  43) No olvidar las fechas de cumpleaños, aniversario de novios, de boda, graduación, santo, fecha del primer beso, cumpleaños de la tía y del hermano o hermana más querida, cumpleaños de los abuelos, de la mejor amiga.",0
"Están dos madres y una le dice a la otra: - Escucha, dile a tu hijo que me deje de imitar. - ¡Niño! ¡Deja de hacer el idiota!",0
"Una vez Caperucita Roja fue a visitar a su abuelita sin saber que a su abuelita se la había comido el lobo, entra a la casa y dice: - Abuelita, que ojos tan grandes tu tienes. Y la abuelita dice:  - Es para verte mejor. Nuevamente, Caperucita mira a su abuelita y dice: - Abuelita, que orejas tan grandes tu tienes. Y la abuelita dice: - Es para escucharte mejor. Caperucita vuelve a insistir: - Abuelita, que nariz tan grande tu tienes. Y la abuelita le dice: - Es para olerte mejor. - Abuelita que boca tan grande tu tienes. Y la abuelita contesta ya cansada de sus preguntas: - ¿A que has venido, a visitarme o a criticarme?",0
"Caperucita Roja se casó con el principe azul, y tuvieron un hijo violeta.",0
Primer acto: Un pelo está en la cama. Segundo acto: El pelo sigue en la cama. Tercer acto: El pelo está todavía en la cama. - ¿Cómo se llama la obra? - El vello durmiente.,0
Primer acto: Un dinosaurio consumiendo heroína. Segundo acto: Un dinosaurio consumiendo cocaína. Tercer acto: Un dinosaurio consumiendo marihuana. - ¿Cómo se llama la obra? - Di no a las drogas.,0
- ¿Por qué los de Lepe meten el periódico en la nevera? - Para leer las noticias frescas...,0
"Se encuentra un inglés con un campesino español y dice: - Do you speak English? - ¿Cómo dice usted? - Do you speak English? - ¡No lo entiendo! - Le pregunto que si habla usted Inglés. - ¡Ah sí, perfectamente!",0
- ¿Cuál es el colmo de un electricista? - Que su esposa se llame Luz y sus hijos le sigan la corriente.,0
"Un hombre rico pasea por el parque con sus dos perros dóberman que le han costado una millonada y que están superentrenados para pelear con otros perros. De pronto ve a un vagabundo despeinado con un perro pulgoso y maloliente, para reirse de él le reta: - Te hecho una pelea un solo perro mío con el tuyo. El vagabundo le responde: - No, mejor tus dos perros contra el mío. El hombre rico acepta y comienza un gran combate. Cuando termina todo con los dos dóberman muertos, el rico rompe a llorar junto a los cadáveres diciendo: - Mis perros, me costaron 100.000 euros cada uno. El vagabundo responde: - ¿ ¡Y tú qué crees que a mi me regalaron la cirugía plástica de mi cocodrilo...?",0
"Un hombre pretendía embarcar con su cabra rumbo a Mallorca cuando le ve el controlador de aduanas y dice: - La cabra no pasa. El señor se marcha y en el camino encuentra un amigo que le aconseja que pinte la cabra de negro y le ponga un bozal para hacer creer que es un perro. El hombre lo hace y vuelve al barco. Al entrar, el de la aduana le dice: - ¡ Le he dicho que la cabra no pasa! - Pero, si no es una cabra, es un perro. Y el controlador le contesta: - Si claro...¿y los cuernos? - ¡En la vida privada de mi perro no se meta agente!",0
- ¿Cuál es el colmo de un ciego? - Llamarse Casimiro Buenavista y vivir en el número once de la calle Bella vista en el piso noveno B.,0
"Esto era un hombre que quería comprar un loro. Entra a una tienda de animales y ve a tres loros; el primer loro cantaba karaoke y pregunta: - ¿Cuánto cuesta este loro? - 20.000 euros. El señor pregunta por el siguiente loro que cantaba óperas. - ¿Cuánto cuesta este otro loro? - 30.000 euros. Luego el comprador pregunta por el último de los loros que estaba mal vestido, despeinado y fumando. - ¿Y cuánto cuesta éste? - 100.000 euros A lo que el señor extrañado pregunta: - ¿Por qué este es tan caro?  El vendedor responde: - Señor... porque éste es el que escribe las canciones, le pone la música, y prepara los conciertos.",0
"Una tortuguita comienza penosa y lentamente a subirse a un árbol. Después de varias horas de esfuerzo, cuando llega a la punta, se lanza al vacío y se da un feroz golpe en el suelo. Al rato, la misma tortuguita vuelve a hacer el esfuerzo y lentamente, trepando como puede, llega de nuevo casi a la punta, se lanza y se vuelve a dar otro costalazo. Nuevamente, testaruda, hace otro tremendo esfuerzo y después de mucho rato y muchos jadeos, va llegando a la punta del árbol cuando se resbala, se vuelve a caer, agita sus patitas y se pega nuevamente un gran golpe en el suelo. En el mismo árbol en el extremo de una rama, había una pareja de palomas mirándola con lástima, entonces la paloma hembra le dice al palomo macho: - Oye, querido, ¿No te parece que ya es hora de que le digamos a la tortuguita que ella es adoptada?",0
"Un carnicero estaba trabajando muy ocupado, cuando ve entrar a su local un perro al que echa de la tienda, poco después el perro entra nuevamente y esta vez el carnicero se da cuenta que el perro trae una nota en el hocico que dice: ¿Podría darme una pierna de cordero, por favor? Lo mira, y ahora tiene un billete de 10 euros en el hocico, así que el carnicero asombrado toma el dinero, mete la pierna de cordero en una bolsa y la coloca en el hocico del perro, el carnicero impresionado decide cerrar la tienda y seguir al perro, éste toma una calle hasta un cruce donde se detiene, deja la bolsa en el piso y se para en sus patas traseras para presionar el botón de cruce, una vez que cambia la luz, toma la bolsa, avanza y llega hasta un paradero de autobuses, ahí se sienta pacientemente y cuando se aproxima un bus se para, mira el número y se vuelve a sentar hasta que llega el autobús adecuado, entonces toma la bolsa y se sube, ya arriba del autobús mira por la ventana distraídamente hasta que llegan a un sector de la ciudad donde toca el timbre y se baja, de ahí llega a una casa, deja la bolsa en el suelo y con la cabeza empieza a golpear la puerta un par de veces y como nadie abre la puerta, da la vuelta a la casa, esta vez golpea una ventana y regresa nuevamente a la puerta a esperar que abran, casi inmediatamente aparece un tipo en la puerta que empieza a gritar al perro, por lo que el carnicero le dice: ¡Pero hombre! ¿Por qué trata así al animal? ¡Es un genio, bien podría salir en la televisión! A lo que el hombre responde: ¿Genio? ¿Está usted loco? ¡Esta es la segunda vez en esta semana que olvida su llave!",0
"Llega un borracho al médico, el médico le trata de demostrar que tomar licor es malo y se lo demuestra con una lombriz, primero la mete en un vaso con agua y la saca y no pasa nada, luego la mete a un vaso con vino y la lombriz muere en pocos segundos. Luego le dice a su paciente: - ¿Ya ves lo que le pasa a los que beben mucho? - Sí doctor - contesta el borracho - Es una suerte ¡Nunca tendremos lombrices!",0
"Un borracho en un Bar. Al entrar le dice al camarero: - Deme una botella para mí, una para usted, y otra para todos los que estén aquí. El camarero se las pone, y al terminarlas le pide la cuenta, el borracho contesta: - Vaya, hoy no traigo dinero. Por lo que lo saca a golpes. Al día siguiente vuelve a ir y dice: - Dame una botella para mí, una para usted, y otra para todos los que estén aquí. El camarero se las da, y al terminar le cobra la cuenta y el borracho contesta: - Se me olvidó traer el dinero.  Por lo que otra vez lo saca a patadas. Al tercer día el borracho vuelve a la cantina y pide: - Dame una botella para mí, y otra para todos los que estén aquí. El camarero le pregunta: - ¿Y a mí por qué no? - Porqué usted cuando bebe se pone violento.",0
"Era un cocinero tan feo pero tan feo, que hacía llorar a las cebollas.",0
"Un borracho estaba en el bar cuando el camarero decide echarlo porque es hora de cerrar. El hombre se levanta de la silla y se cae de cara al suelo, entonces decide arrastrarse hasta la vereda para tomar un poco de aire. En la vereda intenta levantarse de nuevo pero vuelve a caer golpeándose ahora las narices contra el bordillo. Viendo que no podía caminar, siguió arrastrándose hasta llegar a su casa. Entra en casa y otra vez intenta levantarse sin éxito. Así que llega arrastrando hasta el borde de su cama, apoyándose en la mesita de noche consigue incorporarse pero rápidamente cae de boca en la cama y queda felizmente dormido. A la mañana siguiente le despiertan los gritos de su esposa: - Otra vez! Otra vez si vergüenza! Has vuelto a beber otra vez! El esposo pone cara de inocente y dice: - No no... yo ya no bebo... A lo que la mujer interrumpe diciendo: - No lo niegues, cobarde! Si han llamado esta mañana temprano del bar para decirme que otra vez te olvidaste la silla de ruedas!",0
"Dos amigos charlando: Mi tío se murió de cataratas.  -¿Le operaron?  -No, le empujaron al Niágara.",0
"Un señor entra en un bar y le dice al camarero: -¿Cuánto cuesta un café? -1 Euro- responde el camarero. -¿Y el azúcar? -¡Es gratis! -Pues póngame un kilo de azucar, por favor.",0
"Una pareja de amigos cazadores se encuentra en el bosque dispuesta a practicar su deporte favorito cuando, de repente, uno de ellos cae desplomado al suelo, con los ojos en blanco y al parecer sin respiración. El otro cazador desenfunda rápidamente el teléfono móvil y llama a los servicios de emergencia: -Oiga, mi amigo ha muerto, mi amigo ha muerto, ¿qué puedo hacer?-pregunta desesperado. La telefonista, con voz calmada, le responde: -Tranquilícese. Yo estoy aquí para ayudarle. Y lo primero que debe hacer es asegurarse que su amigo esté realmente muerto. Se hace un silencio en la línea y, al cabo de un rato, se escucha un tiro. El cazador vuelve a ponerse al teléfono: -Bueno, eso ya está resuelto. ¿Y ahora qué?",0
"Dos amigos se encuentran: - Tio... La vida es solo una concatenación de contradicciones, una tras otra.  - ¿Qué?¿Por qué? - Por ejemplo: 'Separado' se escribe todo junto y 'todo junto' se escribe separado.",0
"Aterrizan dos marcianos en la Tierra y van a parar a la casa de uno de Lepe. Bajan los marcianos de la nave, se acercan a una casa y llaman a la puerta: -Quién es? - Venimos de marte.  - De marte de quien?",0
- ¿Por qué los flamencos se tienen sobre una sola pata? - Porque si no se caerían.,0
"- ¿A ti qué es lo que más te molesta, la ignorancia o la indiferencia?  - ¡Ni lo sé ni me importa!",0
Un señor visita el zoo y ve como un hombre llora sentado en el suelo. - ¿Qué le pasa a usted? - Que se ha muerto el elefante... El señor conmovido dice: - Ah claro...lo quería usted mucho ¿no? Es que a los animalitos se les toma mucho cariño... - No!! – interrumpe – Es que soy yo el que tiene que abrir el hoyo para enterrarlo!!,0
"Una señora que acaba de estrenar un sombrero y se encuentra a una amiga: - ¿Te gusta mi sombrero nuevo? ¿Verdad que me favorece y me quita diez años por lo menos? - Puede ser, ¿cuántos años tienes? - Treinta. - No mujer, digo sin descontar los que te quita el sombrero...!",0
Se abre el telón y aparece una persona muerta y al lado un higo que lo ha visto todo...  - ¿Cómo se titula la película? - Únhigo testigo.,0
- Se abre el telón y aparece un chino tocando un arpa. - ¿Cómo se llama el actor de la película? - Alpa chino.,0
"Se abre el telón y aparecen cinco niñas y cuatro sillas. Se cierra y se vuelve a abrir el telón: suena la música y las niñas comienzan a correr alrededor de las sillas, se para la música y se sientan cuatro niñas. La quinta que queda de pie saca un revólver y se dispara en la cabeza. - ¿Cómo se llama la obra? - Antes muerta que sin silla.",0
"En pleno bodorrio, un infiltrado gorrón se acerca a uno de los invitados y le dice: - ¿Te has fijado en lo fea que es la novia? Pobre muchacho, lo que tendrá que aguantar... - Pero bueno, ¿cómo dices eso? ¡¡Es mi hija!! - ¡Uy! Perdona..., no creí que fueras su padre... - Es que no soy su padre, soy su madre.",0
"Dos niñas en el patio de la escuela después del día de Reyes. Le pregunta una a la otra:  - ¿Qué te han traido los Reyes Magos?. - Una mini-cadena - contesta la otra muy afónica.  - ¡¡Ah!! muy bien, pero ¿por qué hablas tan bajito...? - Es que me aprieta mucho...",0
"- ¿Papá, los marcianos son amigos o enemigos? - ¿Por qué lo preguntas, hijo? - Es que se están llevando a mi abuelita. - Pues entonces, son amigos!!!",0
"- Mamá, mamá, ¿La abuela es fosforescente?  - No hijo, ¿Por qué?  - Entonces, se está electrocutando.",0
La mariguana causa amnesia y...otras cosas que... no recuerdo.,0
"Un campesino va a la capital para comprarse unas gafas y cuando llega a la óptica le pregunta el oculista: - Para qué las quiere caballero, ¿para cerca o para lejos? - No! No muy lejos... para aquí por la provincia...",0
"En un viaje del IMSERSO a Lourdes, una abuelita le toca el hombro al chófer y le brinda un buen puñado de cacahuetes sin cáscara. El chófer sorprendido le da las gracias y se los come con agrado. Cinco minutos después, la abuelita repite, el chófer vuelve a agradecerle el gesto y se come los cacahuetes. Cinco minutos mas tarde, la anciana viene con otro puñado. El chófer ya no puede comer más y le pregunta:  - Dígame abuelita, es muy gentil de su parte atiborrarme de cacahuetes, pero ¿usted no cree que, a lo mejor, sus cuarenta amigos y amigas querrían también unos pocos? - ¡ No se preocupe joven!, no tenemos dientes para masticar los conguitos y sólo podemos chupar el chocolate que los recubre.",0
"Se encuentran dos amigos y dice uno: - No sé qué hacer con mi bisabuelo, se come las uñas todo el tiempo. - Al mío le pasaba igual, y le quité la manía en un momento. - ¿Cómo? ¿Le amarraste las manos? - No, le escondí los dientes.",0
"Llega un niño muy contento a su casa y le dice a su papá: - ¡Papá, papá, engañé al conductor del autobus! El papá le responde muy emocionado por la trampa de su hijo y le pregunta: - ¿Cómo lo has hecho, hijo? El muchacho le responde: - Le pagué y no me subí.",0
"Llega un niño donde su mamá que esta embarazada y le pregunta: - Mamá, ¿Qué tienes en la panza? - Un niño. - ¿Y quién te lo dio? - Tu papá. Y el niño va corriendo donde su papá y le dice: - Papá, ¡No le andes dando niños a mi mamá porque se los come!",0
"Un matrimonio tenía dos niños pequeños, de 8 y 10 años de edad, quienes eran extremadamente traviesos. Siempre estaban metiéndose en problemas y sus padres sabían que si alguna travesura ocurría en su pueblo sus hijos estaban seguramente involucrados. La mamá de los niños escuchó que el sacerdote del pueblo había tenido mucho éxito disciplinando niños, así que le pidió que hablara con sus hijos. El sacerdote aceptó pero pidió verlos de forma separada, así que la mamá envió primero al niño más pequeño. El sacerdote era un hombre enorme con una voz muy profunda, sentó al niño frente a él y le preguntó gravemente: - ¿Dónde está Dios? El niño se quedó boquiabierto pero no respondió, sólo se quedó sentado. Así que el sacerdote repitió la pregunta en un tono todavía más grave: - ¿Dónde está Dios? De nuevo el niño no contestó. Entonces el sacerdote subió de tono su voz, aún más, agitó su dedo frente a la cara del niño, y gritó: - ¿Dónde está Dios? El niño salió gritando del cuarto, corrió hasta su casa y se escondió en su habitación. Cuando su hermano lo encontró encerrado en su habitación le preguntó: - ¿Qué pasó? El hermano pequeño sin aliento le contestó: - ¡Ahora si que estamos en graves problemas hermano, han secuestrado a Dios y creen que nosotros lo tenemos!",0
"Estaban dos obreros trabajando y uno le dice al otro: - ¿Qué hacemos con el hoyo que hay en la carretera? ¿Cómo lo tapamos? Y el otro le contesta: - Muy fácil, hacemos otro hoyo a la par y con la tierra que saquemos tapamos ese hoyo. - ¿Y entonces... cómo hacemos para tapar el nuevo hoyo? - Pues... Hacemos otro hoyo a la par y con la tierra que saquemos tapamos ese hoyo y así nos vamos hasta sacarlo del pueblo y solucionado.",0
"Un sevillano llega a Nueva York y cuando se le acaban los cigarrillos, va al bar de la esquina. Sin saber inglés, con señas describe lo que quiere y trata de pronunciar. 'Malboro'. La chica de la bodega se agacha a buscar los cigarrillos debajo del mostrador.. y se le escapa un 'pedo'. Como si nada se levanta y pone el paquete en el mostrador y le dice: 'Two fifty'. El sevillano indignado le contesta... - ¿Tu fifty?...Tía cerda...!!!!, la del peo 'Fifty tú...... !!!",0
"Cuando Dios creó a Adán y Eva, les dijo: - Solo me quedan dos regalos: Uno es el arte de hacer pipi de pie y... Entonces Adán se adelantó y gritó: -¡Yo!, ¡Yo!, ¡Yo!,¡Yo lo quiero!, ¡Por favor... Señor por fa porfaaa!, ¡Mire que me facilitaría la vida substancialmente! Eva asintió y dijo que esas cosas no tenían tanta importancia para ella. Entonces Dios le dio a Adán el regalo y este empezó a gritar de la alegría. Corría por el jardín del edén y hacía pipi por todos lados, en los árboles, en los arbustos, corría por la playa haciendo dibujos con su pipi en la arena....En fin, no paró de lucirse. Dios y Eva contemplaban al hombre loco de felicidad y Eva preguntó a Dios:  - ¿Cuál es el otro regalo?  Dios contestó:  - Cerebro Eva, cerebro... y ese es para ti...",0
"Va un señor conduciendo a 160 Km por hora y lo para un policía de tránsito y le pregunta: - ¿Cuál es su nombre? Y le contesta: - Ja ja y me río. El agente molesto le dice: - No se ría, sino me dice su nombre me lo llevo detenido. Y le dice: - Ja ja y me río. El policía lo lleva detenido y lee la licencia de conducir que decía: Jaime Río, (sufre de tartamudez)",0
